oblast_name,iso_year,iso_week,week_start,oblast_pcode,n_events,fatalities
Zaporizhia Oblast,2024,41,2024-10-07,UA-23,91,45
Zaporizhia Oblast,2024,42,2024-10-14,UA-23,88,33
Zaporizhia Oblast,2024,43,2024-10-21,UA-23,88,42
Zaporizhia Oblast,2024,44,2024-10-28,UA-23,93,32
Zaporizhia Oblast,2024,45,2024-11-04,UA-23,83,55
Zaporizhia Oblast,2024,46,2024-11-11,UA-23,115,63
Zaporizhia Oblast,2024,47,2024-11-18,UA-23,97,62
Zaporizhia Oblast,2024,48,2024-11-25,UA-23,89,44
Zaporizhia Oblast,2024,49,2024-12-02,UA-23,73,36
Zaporizhia Oblast,2024,50,2024-12-09,UA-23,75,40
Zaporizhia Oblast,2024,51,2024-12-16,UA-23,92,49
Zaporizhia Oblast,2024,52,2024-12-23,UA-23,74,25
Zaporizhia Oblast,2025,1,2024-12-30,UA-23,79,29
Zaporizhia Oblast,2025,2,2025-01-06,UA-23,70,62
Zaporizhia Oblast,2025,3,2025-01-13,UA-23,98,33
Zaporizhia Oblast,2025,4,2025-01-20,UA-23,95,18
Zaporizhia Oblast,2025,5,2025-01-27,UA-23,95,39
Zaporizhia Oblast,2025,6,2025-02-03,UA-23,91,43
Zaporizhia Oblast,2025,7,2025-02-10,UA-23,102,38
Zaporizhia Oblast,2025,8,2025-02-17,UA-23,103,48
Zaporizhia Oblast,2025,9,2025-02-24,UA-23,123,44
Zaporizhia Oblast,2025,10,2025-03-03,UA-23,119,34
Zaporizhia Oblast,2025,11,2025-03-10,UA-23,128,24
Zaporizhia Oblast,2025,12,2025-03-17,UA-23,133,47
Zaporizhia Oblast,2025,13,2025-03-24,UA-23,128,38
Zaporizhia Oblast,2025,14,2025-03-31,UA-23,119,33
Zaporizhia Oblast,2025,15,2025-04-07,UA-23,114,39
Zaporizhia Oblast,2025,16,2025-04-14,UA-23,125,31
Zaporizhia Oblast,2025,17,2025-04-21,UA-23,119,56
Zaporizhia Oblast,2025,18,2025-04-28,UA-23,123,60
Zaporizhia Oblast,2025,19,2025-05-05,UA-23,118,41
Zaporizhia Oblast,2025,20,2025-05-12,UA-23,124,50
Zaporizhia Oblast,2025,21,2025-05-19,UA-23,125,55
Zaporizhia Oblast,2025,22,2025-05-26,UA-23,152,60
Zaporizhia Oblast,2025,23,2025-06-02,UA-23,143,63
Zaporizhia Oblast,2025,24,2025-06-09,UA-23,161,54
Zaporizhia Oblast,2025,25,2025-06-16,UA-23,148,66
Zaporizhia Oblast,2025,26,2025-06-23,UA-23,130,56
Zaporizhia Oblast,2025,27,2025-06-30,UA-23,108,54
Zaporizhia Oblast,2025,28,2025-07-07,UA-23,42,20
Zhytomyr Oblast,2022,8,2022-02-21,UA-18,4,2
Zhytomyr Oblast,2022,9,2022-02-28,UA-18,18,26
Zhytomyr Oblast,2022,10,2022-03-07,UA-18,13,21
Zhytomyr Oblast,2022,11,2022-03-14,UA-18,16,12
Zhytomyr Oblast,2022,12,2022-03-21,UA-18,15,0
Zhytomyr Oblast,2022,13,2022-03-28,UA-18,12,0
Zhytomyr Oblast,2022,14,2022-04-04,UA-18,4,0
Zhytomyr Oblast,2022,15,2022-04-11,UA-18,2,0
Zhytomyr Oblast,2022,17,2022-04-25,UA-18,1,0
Zhytomyr Oblast,2022,18,2022-05-02,UA-18,1,0
Zhytomyr Oblast,2022,20,2022-05-16,UA-18,3,1
Zhytomyr Oblast,2022,21,2022-05-23,UA-18,2,0
Zhytomyr Oblast,2022,23,2022-06-06,UA-18,2,0
Zhytomyr Oblast,2022,25,2022-06-20,UA-18,3,1
Zhytomyr Oblast,2022,28,2022-07-11,UA-18,1,2
Zhytomyr Oblast,2022,30,2022-07-25,UA-18,2,0
Zhytomyr Oblast,2022,31,2022-08-01,UA-18,1,0
Zhytomyr Oblast,2022,32,2022-08-08,UA-18,2,0
Zhytomyr Oblast,2022,33,2022-08-15,UA-18,2,0
Zhytomyr Oblast,2022,34,2022-08-22,UA-18,1,0
Zhytomyr Oblast,2022,35,2022-08-29,UA-18,1,1
Zhytomyr Oblast,2022,38,2022-09-19,UA-18,1,0
Zhytomyr Oblast,2022,41,2022-10-10,UA-18,2,0
Zhytomyr Oblast,2022,42,2022-10-17,UA-18,1,0
Zhytomyr Oblast,2022,46,2022-11-14,UA-18,1,0
Zhytomyr Oblast,2022,48,2022-11-28,UA-18,1,0
Zhytomyr Oblast,2022,49,2022-12-05,UA-18,2,2
Zhytomyr Oblast,2022,52,2022-12-26,UA-18,3,0
Zhytomyr Oblast,2023,10,2023-03-06,UA-18,1,0
Zhytomyr Oblast,2023,12,2023-03-20,UA-18,2,0
Zhytomyr Oblast,2023,16,2023-04-17,UA-18,2,0
Zhytomyr Oblast,2023,20,2023-05-15,UA-18,1,0
Zhytomyr Oblast,2023,21,2023-05-22,UA-18,2,0
Zhytomyr Oblast,2023,23,2023-06-05,UA-18,1,1
Zhytomyr Oblast,2023,24,2023-06-12,UA-18,1,0
Zhytomyr Oblast,2023,28,2023-07-10,UA-18,1,1
Zhytomyr Oblast,2023,29,2023-07-17,UA-18,2,0
Zhytomyr Oblast,2023,30,2023-07-24,UA-18,1,0
Zhytomyr Oblast,2023,33,2023-08-14,UA-18,1,0
Zhytomyr Oblast,2023,35,2023-08-28,UA-18,3,0
Zhytomyr Oblast,2023,40,2023-10-02,UA-18,1,0
Zhytomyr Oblast,2023,41,2023-10-09,UA-18,1,0
Zhytomyr Oblast,2023,44,2023-10-30,UA-18,1,0
Zhytomyr Oblast,2023,45,2023-11-06,UA-18,1,0
Zhytomyr Oblast,2023,46,2023-11-13,UA-18,1,0
Zhytomyr Oblast,2023,47,2023-11-20,UA-18,2,0
Zhytomyr Oblast,2023,48,2023-11-27,UA-18,1,0
Zhytomyr Oblast,2023,49,2023-12-04,UA-18,1,0
Zhytomyr Oblast,2023,52,2023-12-25,UA-18,1,0
Zhytomyr Oblast,2024,4,2024-01-22,UA-18,1,0
Zhytomyr Oblast,2024,5,2024-01-29,UA-18,1,0
Zhytomyr Oblast,2024,6,2024-02-05,UA-18,3,0
Zhytomyr Oblast,2024,7,2024-02-12,UA-18,2,0
Zhytomyr Oblast,2024,10,2024-03-04,UA-18,2,0
Zhytomyr Oblast,2024,12,2024-03-18,UA-18,2,0
Zhytomyr Oblast,2024,14,2024-04-01,UA-18,2,0
Zhytomyr Oblast,2024,15,2024-04-08,UA-18,2,0
Zhytomyr Oblast,2024,20,2024-05-13,UA-18,1,0
Zhytomyr Oblast,2024,26,2024-06-24,UA-18,1,0
Zhytomyr Oblast,2024,27,2024-07-01,UA-18,2,0
Zhytomyr Oblast,2024,28,2024-07-08,UA-18,1,0
Zhytomyr Oblast,2024,29,2024-07-15,UA-18,2,0
Zhytomyr Oblast,2024,30,2024-07-22,UA-18,2,0
Zhytomyr Oblast,2024,31,2024-07-29,UA-18,2,0
Zhytomyr Oblast,2024,32,2024-08-05,UA-18,1,0
Zhytomyr Oblast,2024,33,2024-08-12,UA-18,3,0
Zhytomyr Oblast,2024,35,2024-08-26,UA-18,2,1
Zhytomyr Oblast,2024,36,2024-09-02,UA-18,4,0
Zhytomyr Oblast,2024,37,2024-09-09,UA-18,3,0
Zhytomyr Oblast,2024,38,2024-09-16,UA-18,3,0
Zhytomyr Oblast,2024,39,2024-09-23,UA-18,1,0
Zhytomyr Oblast,2024,40,2024-09-30,UA-18,3,0
Zhytomyr Oblast,2024,41,2024-10-07,UA-18,1,0
Zhytomyr Oblast,2024,42,2024-10-14,UA-18,3,0
Zhytomyr Oblast,2024,43,2024-10-21,UA-18,10,2
Zhytomyr Oblast,2024,44,2024-10-28,UA-18,5,0
Zhytomyr Oblast,2024,45,2024-11-04,UA-18,9,0
Zhytomyr Oblast,2024,46,2024-11-11,UA-18,3,0
Zhytomyr Oblast,2024,47,2024-11-18,UA-18,3,0
Zhytomyr Oblast,2024,48,2024-11-25,UA-18,5,0
Zhytomyr Oblast,2024,49,2024-12-02,UA-18,4,0
Zhytomyr Oblast,2024,51,2024-12-16,UA-18,3,0
Zhytomyr Oblast,2024,52,2024-12-23,UA-18,4,0
Zhytomyr Oblast,2025,1,2024-12-30,UA-18,2,0
Zhytomyr Oblast,2025,2,2025-01-06,UA-18,2,0
Zhytomyr Oblast,2025,3,2025-01-13,UA-18,5,0
Zhytomyr Oblast,2025,4,2025-01-20,UA-18,5,0
Zhytomyr Oblast,2025,5,2025-01-27,UA-18,9,0
Zhytomyr Oblast,2025,6,2025-02-03,UA-18,4,0
Zhytomyr Oblast,2025,7,2025-02-10,UA-18,4,0
Zhytomyr Oblast,2025,8,2025-02-17,UA-18,3,0
Zhytomyr Oblast,2025,9,2025-02-24,UA-18,4,0
Zhytomyr Oblast,2025,10,2025-03-03,UA-18,1,0
Zhytomyr Oblast,2025,11,2025-03-10,UA-18,4,0
Zhytomyr Oblast,2025,12,2025-03-17,UA-18,2,0
Zhytomyr Oblast,2025,14,2025-03-31,UA-18,1,0
Zhytomyr Oblast,2025,15,2025-04-07,UA-18,2,1
Zhytomyr Oblast,2025,17,2025-04-21,UA-18,4,0
Zhytomyr Oblast,2025,18,2025-04-28,UA-18,1,0
Zhytomyr Oblast,2025,19,2025-05-05,UA-18,1,0
Zhytomyr Oblast,2025,20,2025-05-12,UA-18,3,0
Zhytomyr Oblast,2025,21,2025-05-19,UA-18,4,3
Zhytomyr Oblast,2025,22,2025-05-26,UA-18,2,0
Zhytomyr Oblast,2025,23,2025-06-02,UA-18,1,0
Zhytomyr Oblast,2025,27,2025-06-30,UA-18,1,2
